Ordem,Material,Denominação,Status,Kanban,Centro,Tipo de ordem,Texto breve,Ordem Venda / Transf,Item OV/Transf,Qtd.teórica,UM básica,Consumos Permitidos,Data modif.,Dt-base início,Data-base fim,Versão prod.,Operação,TxtDesc.Oper.,Status Op.,Centro trabalho,Cadência Máquina (h),Cadência Hora (h),Unid.ValStand.,Capacidade Alocada,Núm.partições,Componente,Denominação componente,Lote,Qtd. componente,UM componente,Co-produto,Reserva,Item reserva,Semana,Ano
1600073978,70000605,BL CC 8512/000 950X650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,100,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL2,19.33,19.33,H,5.173,1,90200587,QI COLA A-5,,180,KG,FALSE,13616680,2,20,2021
1600073978,70000605,BL CC 8512/000 950X650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,100,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL2,19.33,19.33,H,5.173,1,AS_AGL_8512,AS_AGL_8512,,3570,KG,FALSE,13616680,1,20,2021
1600073982,70000606,BL CC 8403/000 950x650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,200,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL2,24.57,24.57,H,8.14,1,90200587,QI COLA A-5,,272.41,KG,FALSE,13616684,3,20,2021
1600073982,70000606,BL CC 8403/000 950x650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,200,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL2,24.57,24.57,H,8.14,1,41000304,GRAN MD 2/4 65-75 SE-FA GR,,5127.6,KG,FALSE,13616684,2,20,2021
1600073982,70000606,BL CC 8403/000 950x650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,200,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL2,24.57,24.57,H,8.14,1,AS_AGL_8403_2,AS_AGL_8403 LOTE 2/4 FALCA + A-5,,5400,KG,FALSE,13616684,1,20,2021
1600073983,70000655,BL CC 8003/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,100,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,19.12,19.12,H,5.23,1,90200587,QI COLA A-5,,245.3,KG,FALSE,13616685,3,20,2021
1600073983,70000655,BL CC 8003/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,100,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,19.12,19.12,H,5.23,1,41000313,"GRAN BD 0,5/1 58-62 SE GR",,1984.7,KG,FALSE,13616685,2,20,2021
1600073983,70000655,BL CC 8003/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,100,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,19.12,19.12,H,5.23,1,AS_AGL_8003_2,"AS_AGL_8003 BD 0,5/1 + A-5",,2230,KG,FALSE,13616685,1,20,2021
1600073984,70000657,BL CC 8004/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,100,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,20.32,20.32,H,4.921,1,90200587,QI COLA A-5,,245.3,KG,FALSE,13616686,3,20,2021
1600073984,70000657,BL CC 8004/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,100,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,20.32,20.32,H,4.921,1,41000313,"GRAN BD 0,5/1 58-62 SE GR",,1984.7,KG,FALSE,13616686,2,20,2021
1600073984,70000657,BL CC 8004/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,100,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,20.32,20.32,H,4.921,1,AS_AGL_8004_2,"AS_AGL_8004 BD 0,5/1 + A-5",,2230,KG,FALSE,13616686,1,20,2021
1600073985,70000664,BL CC 8405/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,300,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,22.33,22.33,H,13.435,1,41000305,GRAN MD 2/6 65-75 SE GR,,8035.89,KG,FALSE,13616687,2,20,2021
1600073985,70000664,BL CC 8405/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,300,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,22.33,22.33,H,13.435,1,AS_AGL_8405,AS_AGL_8405 LOTE 2/6 + A-5,,8460,KG,FALSE,13616687,1,20,2021
1600073985,70000664,BL CC 8405/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,300,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,22.33,22.33,H,13.435,1,90200587,QI COLA A-5,,424.12,KG,FALSE,13616687,3,20,2021
1600073986,70000669,BL CC 8826/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,50,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,19,19,H,2.632,1,AS_AGL_8826,"AS_AGL_8826 BD 0,5/1 + A-5",,1265,KG,FALSE,13616688,1,20,2021
1600073986,70000669,BL CC 8826/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,50,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,19,19,H,2.632,1,41000313,"GRAN BD 0,5/1 58-62 SE GR",,1131.06,KG,FALSE,13616688,2,20,2021
1600073986,70000669,BL CC 8826/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,50,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,19,19,H,2.632,1,90200587,QI COLA A-5,,133.95,KG,FALSE,13616688,3,20,2021
1600073988,70000681,BL CC 8002/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,400,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,22.5,22.5,H,17.778,1,90200587,QI COLA A-5,,861.04,KG,FALSE,13616690,3,20,2021
1600073988,70000681,BL CC 8002/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,400,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,22.5,22.5,H,17.778,1,41000305,GRAN MD 2/6 65-75 SE GR,,7778.97,KG,FALSE,13616690,2,20,2021
1600073988,70000681,BL CC 8002/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,400,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,22.5,22.5,H,17.778,1,AS_AGL_8002_2,AS_AGL_8002 LOTE 2/6 + A-5,,8640,KG,FALSE,13616690,1,20,2021
1600073989,70001861,BL CC 8057/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,50,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,20.09,20.09,H,2.489,1,41000314,GRAN BD 1/2 58-62 SE GR,,270,KG,FALSE,13616691,4,20,2021
1600073989,70001861,BL CC 8057/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,50,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,20.09,20.09,H,2.489,1,90200599,QI DIV PLASTIF DOTP,,115,KG,FALSE,13616691,3,20,2021
1600073989,70001861,BL CC 8057/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,50,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,20.09,20.09,H,2.489,1,41000315,GRAN BD 2/3 65-70 SE GR,,1085,KG,FALSE,13616691,5,20,2021
1600073989,70001861,BL CC 8057/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,50,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,20.09,20.09,H,2.489,1,90200587,QI COLA A-5,,145,KG,FALSE,13616691,2,20,2021
1600073989,70001861,BL CC 8057/000 1030X530X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,50,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR M,ZLIB,CNMAGBL3,20.09,20.09,H,2.489,1,AS_AGL_8057,AS_AGL_8057,,1615,KG,FALSE,13616691,1,20,2021
1600073991,70021758,BL CC 8745/000 950X650X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,600,BL,TRUE,5/13/2021,5/20/2021,5/22/2021,1,10,AGLOMERAR I,ZLIB,CNMAGBL3,21.3,21.3,H,28.169,1,90200595,QI COLA FABR AG232,,1763.77,KG,FALSE,13616693,4,20,2021
1600073991,70021758,BL CC 8745/000 950X650X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,600,BL,TRUE,5/13/2021,5/20/2021,5/22/2021,1,10,AGLOMERAR I,ZLIB,CNMAGBL3,21.3,21.3,H,28.169,1,41000333,GRAN AD 1/2 100-120 SE GR,,4837.76,KG,FALSE,13616693,3,20,2021
1600073991,70021758,BL CC 8745/000 950X650X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,600,BL,TRUE,5/13/2021,5/20/2021,5/22/2021,1,10,AGLOMERAR I,ZLIB,CNMAGBL3,21.3,21.3,H,28.169,1,41000323,"GRAN MD 0,5/2 65-75 SE GR",,11288.09,KG,FALSE,13616693,2,20,2021
1600073991,70021758,BL CC 8745/000 950X650X210 NE,LIB,,3801,ZNB3,CNM BL3,,0,600,BL,TRUE,5/13/2021,5/20/2021,5/22/2021,1,10,AGLOMERAR I,ZLIB,CNMAGBL3,21.3,21.3,H,28.169,1,AS_AGL_8745,AS_AGL_8745,,17940,KG,FALSE,13616693,1,20,2021
1600071816,70002619,BL CI 5015/000 950X650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,50,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR EM BL2,ZLIB,CNMAGBL2,17.9,8.95,H,2.793,1,AS_AGL_5015,AS_AGL_5015_B,,4220,KG,FALSE,13232075,1,19,2021
1600071816,70002619,BL CI 5015/000 950X650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,50,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR EM BL2,ZLIB,CNMAGBL2,17.9,8.95,H,2.793,1,42000026,REGRAN CR 0/2 GR DIV,,2110,KG,FALSE,13232075,5,19,2021
1600071816,70002619,BL CI 5015/000 950X650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,50,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR EM BL2,ZLIB,CNMAGBL2,17.9,8.95,H,2.793,1,41000322,"GRAN MD 0,5/1 75-85 SE GR",,460,KG,FALSE,13232075,4,19,2021
1600071816,70002619,BL CI 5015/000 950X650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,50,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR EM BL2,ZLIB,CNMAGBL2,17.9,8.95,H,2.793,1,45000004,GRAN N/ CORT PNEU 0.6/0.8,,1265,KG,FALSE,13232075,3,19,2021
1600071816,70002619,BL CI 5015/000 950X650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,50,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR EM BL2,ZLIB,CNMAGBL2,17.9,8.95,H,2.793,1,90200588,QI COLA A-20,,385,KG,FALSE,13232075,2,19,2021
1600071809,70001621,BL CC 8006/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,100,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,21.8,10.9,H,4.587,1,90200587,QI COLA A-5,,260,KG,FALSE,13232057,2,19,2021
1600071809,70001621,BL CC 8006/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,100,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,21.8,10.9,H,4.587,1,41000313,"GRAN BD 0,5/1 58-62 SE GR",,2020,KG,FALSE,13232057,3,19,2021
1600071809,70001621,BL CC 8006/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,100,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,21.8,10.9,H,4.587,1,41000314,GRAN BD 1/2 58-62 SE GR,,860,KG,FALSE,13232057,4,19,2021
1600071809,70001621,BL CC 8006/000 940X640X250 NE,LIB,,3801,ZNB1,CNM BL1,,0,100,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL1,21.8,10.9,H,4.587,1,AS_AGL_8006,AS_AGL_8006,,3140,KG,FALSE,13232057,1,19,2021
1600074362,70005845,BL CC 8003/ORT 940X640X250 NE,LIB,,3801,ZNRT,CNM Retificadora,,0,263,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,RECTIFICAR/ESQUADREJAR BLOCOS,ZLIB,CNMRETBL,46,46,H,5.717,1,70001618,BL CC 8003/000 940X640X250 NE,,263,BL,FALSE,13674627,1,20,2021
1600074382,70005511,BL CC 8512/ORT 915X610X200 NE,LIB,,3801,ZNRT,CNM Retificadora,,0,22,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,RECTIFICAR/ESQUADREJAR BLOCOS,ZLIB,CNMRETBL,46,46,H,0.478,1,70000605,BL CC 8512/000 950X650X200 NE,,22,BL,FALSE,13674647,1,20,2021
1600071815,70005432,BL CI 5404/000 950X650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,300,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL2,18,9,H,16.667,1,90200587,QI COLA A-5,,1950,KG,FALSE,13232074,2,19,2021
1600071815,70005432,BL CI 5404/000 950X650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,300,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL2,18,9,H,16.667,1,45000005,GRAN N/ CORT PNEU 0.8/2.5,,15420,KG,FALSE,13232074,3,19,2021
1600071815,70005432,BL CI 5404/000 950X650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,300,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL2,18,9,H,16.667,1,41000304,GRAN MD 2/4 65-75 SE-FA GR,,1020,KG,FALSE,13232074,4,19,2021
1600071815,70005432,BL CI 5404/000 950X650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,300,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL2,18,9,H,16.667,1,42000021,"REGRAN CI EVA 0,5/4 HD GR",,4110,KG,FALSE,13232074,5,19,2021
1600071815,70005432,BL CI 5404/000 950X650X200 NE,LIB,,3801,ZNB2,CNM BL2,,0,300,BL,TRUE,5/8/2021,5/13/2021,5/14/2021,1,10,AGLOMERAR,ZLIB,CNMAGBL2,18,9,H,16.667,1,AS_AGL_5404,AS_AGL_5404_B,,22500,KG,FALSE,13232074,1,19,2021
1600074373,70005503,BL CC 8123/ORT 915X610X200 NE,LIB,,3801,ZNRT,CNM Retificadora,,0,14,BL,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,RECTIFICAR/ESQUADREJAR BLOCOS,ZLIB,CNMRETBL,46,46,H,0.304,1,70000002,BL CC 8123/000 950X650X200 NE,,14,BL,FALSE,13674638,1,20,2021
1600073968,70004115,CL CC 8201 1372X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,2,CLD,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,2.5,0.833,H,0.8,1,AS_AGL_8201,AS_AGL_8201,,663.6,KG,FALSE,13616670,1,20,2021
1600073968,70004115,CL CC 8201 1372X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,2,CLD,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,2.5,0.833,H,0.8,1,90200587,QI COLA A-5,,86.6,KG,FALSE,13616670,2,20,2021
1600073968,70004115,CL CC 8201 1372X1100 NE,LIB,,3801,ZNCI,CNM Cilindros,,0,2,CLD,TRUE,5/13/2021,5/21/2021,5/22/2021,1,10,AGLOMERAR CILINDROS,ZLIB,CNMAGLCI,2.5,0.833,H,0.8,1,40000016,TRIT ESP 3/14 80-90 SE GR,,577,KG,FALSE,13616670,3,20,2021
1600052644,70006573,"RL CC 8210/000 1000X1,8 NE",LIB,,3801,ZNMA,CNM MINI ROLOS AUT,3820008836,10,24800,M,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,LAMINAR PARA MINI-ROLOS AUTO,ZLIB,CNMLAMMA,1305,1305,H,19.004,1,70003128,CL CC 8210 1000X1100 NE,,53.591,CLD,FALSE,10063493,1,20,2021
1600069691,70006573,"RL CC 8210/000 1000X1,8 NE",LIB,,3801,ZNMA,CNM MINI ROLOS AUT,3820010897,10,23100,M,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,LAMINAR PARA MINI-ROLOS AUTO,ZLIB,CNMLAMMA,1305,1305,H,17.701,1,70003128,CL CC 8210 1000X1100 NE,,49.917,CLD,FALSE,12792356,1,20,2021
1600061573,70006573,"RL CC 8210/000 1000X1,8 NE",LIB,,3801,ZNMA,CNM MINI ROLOS AUT,3823000413,30,16800,M,TRUE,5/6/2021,5/13/2021,5/14/2021,1,10,LAMINAR PARA MINI-ROLOS AUTO,ZLIB,CNMLAMMA,1305,1305,H,12.874,1,70003128,CL CC 8210 1000X1100 NE,,36.304,CLD,FALSE,11347671,1,19,2021
1600064844,70006573,"RL CC 8210/000 1000X1,8 NE",LIB,,3801,ZNMA,CNM MINI ROLOS AUT,3820010248,10,12250,M,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,LAMINAR PARA MINI-ROLOS AUTO,ZLIB,CNMLAMMA,1305,1305,H,9.387,1,70003128,CL CC 8210 1000X1100 NE,,26.472,CLD,FALSE,11934933,1,20,2021
1600052546,70006573,"RL CC 8210/000 1000X1,8 NE",LIB,,3801,ZNMA,CNM MINI ROLOS AUT,3820008834,10,24800,M,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,LAMINAR PARA MINI-ROLOS AUTO,ZLIB,CNMLAMMA,1305,1305,H,19.004,1,70003128,CL CC 8210 1000X1100 NE,,53.591,CLD,FALSE,10052853,1,20,2021
1600058764,70000097,"RL CC 8244/T02 1067X5,0-10M NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),3820009628,10,15,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM 5,0 MM",ZLIB,CNMVSMRL,47.786,47.786,H,0.314,1,70002812,CL CC 8244 1000X1100 NE,,0.849,CLD,FALSE,10928269,2,19,2021
1600058764,70000097,"RL CC 8244/T02 1067X5,0-10M NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),3820009628,10,15,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM 5,0 MM",ZLIB,CNMVSMRL,47.786,47.786,H,0.314,1,90301436,"ME TUBO CARTÃO 1000X76,6X4",,15,UN,FALSE,10928269,1,19,2021
1600059453,70000097,"RL CC 8244/T02 1067X5,0-10M NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),3820009628,20,19,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM 5,0 MM",ZLIB,CNMVSMRL,47.786,47.786,H,0.398,1,90301436,"ME TUBO CARTÃO 1000X76,6X4",,19,UN,FALSE,11029776,1,19,2021
1600059453,70000097,"RL CC 8244/T02 1067X5,0-10M NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),3820009628,20,19,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM 5,0 MM",ZLIB,CNMVSMRL,47.786,47.786,H,0.398,1,70002812,CL CC 8244 1000X1100 NE,,1.075,CLD,FALSE,11029776,2,19,2021
1600063685,70000067,"RL CC 8245/000 1220X6,0-25M NE",LIB,,3801,ZNVS,CNM VSM,3820010097,50,10,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,Laminagem (VSM),ZLIB,CNMVSMRL,23.893,11.947,H,0.419,1,70002819,CL CC 8245 1220X1100 NE,,1.95,CLD,FALSE,11653500,1,19,2021
1600063685,70000067,"RL CC 8245/000 1220X6,0-25M NE",LIB,,3801,ZNVS,CNM VSM,3820010097,50,10,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,Laminagem (VSM),ZLIB,CNMVSMRL,23.893,11.947,H,0.419,1,90301440,"ME TUBO CARTÃO 1230X76,6X4",,10,UN,FALSE,11653500,2,19,2021
1600064850,70015161,"RL CI 5080/000 1000X3,8-10M NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),3820010255,10,90,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,LAMINAGEM (VSM),ZLIB,CNMVSMRL,35.84,35.84,H,2.511,1,70002064,CL CI 5080 1067X990 NE,,4.95,CLD,FALSE,11947394,1,19,2021
1600064850,70015161,"RL CI 5080/000 1000X3,8-10M NE",LIB,,3801,ZNRL,CNM ROLOS (LAM),3820010255,10,90,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,LAMINAGEM (VSM),ZLIB,CNMVSMRL,35.84,35.84,H,2.511,1,90301436,"ME TUBO CARTÃO 1000X76,6X4",,90,UN,FALSE,11947394,2,19,2021
1600063860,70008453,"RL CI 5080/000 1067X2,4- 26M NE",LIB,,3801,ZNVS,CNM VSM,3823000424,50,48,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,LAMINAGEM (VSM),ZLIB,CNMVSMRL,30,15,H,1.6,1,70003006,CL CI 5080 1117X990 NE,,4.5,CLD,FALSE,11654071,1,19,2021
1600063860,70008453,"RL CI 5080/000 1067X2,4- 26M NE",LIB,,3801,ZNVS,CNM VSM,3823000424,50,48,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,LAMINAGEM (VSM),ZLIB,CNMVSMRL,30,15,H,1.6,1,90301439,"ME TUBO CARTÃO 1070X76,6X4",,48,UN,FALSE,11654071,2,19,2021
1600063864,70006805,"RL CC 8245/000 1232X6,0-30,5M NE",LIB,,3801,ZNVS,CNM VSM,3823000424,70,50,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,Laminagem (VSM),ZLIB,CNMVSMRL,19.585,9.793,H,2.553,1,70002823,CL CC 8245 1270X1100 NE,,10.83,CLD,FALSE,11653875,1,19,2021
1600063864,70006805,"RL CC 8245/000 1232X6,0-30,5M NE",LIB,,3801,ZNVS,CNM VSM,3823000424,70,50,ROL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,Laminagem (VSM),ZLIB,CNMVSMRL,19.585,9.793,H,2.553,1,90301440,"ME TUBO CARTÃO 1230X76,6X4",,50,UN,FALSE,11653875,2,19,2021
1600063535,70005828,"PL CC 9400/000 915X610X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010086,10,520,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM  6,0 mm",ZLIB,CNMLAMPL,439,439,H,1.185,1,70005505,BL CC 9400/ORT 915X610X200 NE,,15.84,BL,FALSE,11644094,1,19,2021
1600063625,70005828,"PL CC 9400/000 915X610X6,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010088,40,1300,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM  6,0 mm",ZLIB,CNMLAMPL,439,439,H,2.961,1,70005505,BL CC 9400/ORT 915X610X200 NE,,39.601,BL,FALSE,11644095,1,19,2021
1600069967,70024518,"PL CC 8822/PC2 1030X530X19,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3823000473,10,10,PL,TRUE,5/6/2021,5/13/2021,5/14/2021,1,10,"SERRAR EM 19,0 MM + MARCAR",ZLIB,CNMSERPL,60,60,H,0.167,1,70000708,BL CC 8822/000 1030X530X210 NE,,1.162,BL,FALSE,12838185,1,19,2021
1600052905,70005776,"PL CC 8403/000 915X610X12,5 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3823000326,20,6750,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM 12,5 mm",ZLIB,CNMLAMPL,325,325,H,20.769,1,70005513,BL CC 8403/ORT 915X610X250 NE,,340.875,BL,FALSE,10063255,1,19,2021
1600063537,70005604,"PL CC 8003/000 915X610X3,0 NE",LIB,,3801,ZNPL,CNM PLACAS (LAM/SER/LIX),3820010088,20,500,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,"LAMINAR EM  3,0 mm",ZLIB,CNMLAMPL,620,620,H,0.806,1,70005497,BL CC 8003/ORT 915X610X250 NE,,6.224,BL,FALSE,11644056,1,19,2021
1600052334,70014371,"PL CC 8405/000 1000X500X3,0 09",LIB,,3801,ZNEP,CNM Embalagem Placas,3820008737,10,22464,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR,ZLIB,CNMEMBPL,2000,2000,H,11.232,1,70005787,"PL CC 8405/000 1000X500X3,0 NE",,22464,PL,FALSE,10050702,1,19,2021
1600052334,70014371,"PL CC 8405/000 1000X500X3,0 09",LIB,,3801,ZNEP,CNM Embalagem Placas,3820008737,10,22464,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR,ZLIB,CNMEMBPL,2000,2000,H,11.232,1,90300618,ME CX (F) 1035X535X160 19910,,432,CX,FALSE,10050702,2,19,2021
1600052334,70014371,"PL CC 8405/000 1000X500X3,0 09",LIB,,3801,ZNEP,CNM Embalagem Placas,3820008737,10,22464,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR,ZLIB,CNMEMBPL,2000,2000,H,11.232,1,90300508,ME PALETE HT 1000X1000X131,,36,PAL,FALSE,10050702,3,19,2021
1600052334,70014371,"PL CC 8405/000 1000X500X3,0 09",LIB,,3801,ZNEP,CNM Embalagem Placas,3820008737,10,22464,PL,TRUE,5/6/2021,5/14/2021,5/15/2021,1,10,EMBALAR,ZLIB,CNMEMBPL,2000,2000,H,11.232,1,90300760,ME PF ACOUSTICORK T61,,433,UN,FALSE,10050702,4,19,2021
